THE SPECIE,RACE,CONTINENT,SUB-CONTINENT,SUB-REGION,NATIONALITY,ETHNICITY,REGION,STATE,SENATORIAL DISTRICT,FEDERAL CONSTITUENCY,LOCAL GOVERNMENT AREA,STATE CONSTITUENCY,TOWN,TOWN DIVISION,TOWN QUARTERS,CLAN,VILLAGE,HAMLET,KINDRED, UMUNNA ,EXTENDED FAMILY,GREAT GRAND FAMILY,GRAND FAMILY,FAMILY,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Source_Sheet,TOWN QUARTER,OBI AREAS,KINDRED/HAMLET,Unnamed: 20,EXT. FAMILY,Unnamed: 22,Unnamed: 23,CHAIRMAN,SECRETARY,Unnamed: 21,Unnamed: 24,QUARTERS,VILLAGES, UMUNNA (EXT. FAMILY),OKPARA
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUNNADI,UMUEWULIKE,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUNNADI,UMUORJIAKOR,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UMUOFOR AKOBA,UMUOFOR AKOBA,UMUOKPALA,UMUEZEAFURU,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UMUOFOR AKOBA,UMUOFOR AKOBA,UMUOKPALA,UMUMBAJI,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UMUOFOR AKOBA,UMUOFOR AKOBA,EZIKE IKUEGBU,UMUEZIKE OWELLE,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UMUOFOR AKOBA,UMUOFOR AKOBA,EZIKE IKUEGBU,UMUEZENWA,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UMUOFOR AKOBA,UMUOFOR AKOBA,EZIKE IKUEGBU,UMUEZENNABI,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUILONWA,UMUANASIGWE,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUILONWAu,UMUOKPORI,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUONYEBUIKWU,UMUONYEBUIKWU,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUIDIOKWU,UMUONWUBUARA,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUIDIOKWU,UMUAZUBUIKE,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUEZEMMA,UMUOBIAMAUKWU,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUEZEMMA,UMUONWUEME,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUEZEMMA,UMUMMADUNATU,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUEZEMMA,UMUMMADUBUIYIM,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,NDIEZIKE,NDIEZIKE,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUUBAKANWA,UMUUBAKANWA,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMU NDIODIRI,UMU NDIODIRI,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMU OBANAGWU,UMU OBANAGWU,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMUEZE ABORO,UMU EZIKEAGU,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMUEZE ABORO,UMU UMERENWA,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMUEZE ABORO,UMUEZE OKORONKWO,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMU EZEWINPI,UMU EZEWINPI,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMU NCHAARU,UMU NCHAARU,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,,,,,,,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUENWE,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,DUMANYIKA,,,FIDELIS,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,DIKE,ANTHONY,CHIMEZIE,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,OLISADEBE,ANTHONY,IFEANYI,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,OLISADEBE,SUNDAY,NONSO,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,OLISADEBE,SUNDAY,OLISADEBE,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,OLISADEBE,IGNATIUS,LOTANNA,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,PATRICK,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GILBERT,NONSO,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GILBERT,CHIBUEZE,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GILBERT,EKENE,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,MATTHEW,CHUBUIKE,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,MATTHEW,KELECHI,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GABRIEL,EBUKA,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GABRIEL,CHIMDALU,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GABRIEL,CHIBUIFEM,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GABRIEL,CHIZARAM,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,,CHIDUBEM,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,ILEKUBA,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUEKWUANYA,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUETITI,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,IBOLO,UGWUEZEAMA,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,IBOLO,OKPUNO,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,IBOLO,OGBO-OPI,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,UMUEZOPI,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,AWO,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,URUDUNU,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,UMUEZEAKWA,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,UMUNAKWA,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,UMUONYEAKA,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,AMAKOFA,,,,,,,,,,,,,,,,,ANAMBRA,,,,,,,,,,,,,,,
